postal_code,country,time_init_utc,time_valid_utc,doy_utc,hour_utc,time_valid_lcl,dst_offset_minutes,temperature_air_2m_f,temperature_wetbulb_2m_f,temperature_dewpoint_2m_f,temperature_feelslike_2m_f,temperature_windchill_2m_f,temperature_heatindex_2m_f,humidity_relative_2m_pct,humidity_specific_2m_gpkg,pressure_2m_mb,pressure_mean_sea_level_mb,wind_speed_10m_mph,wind_direction_10m_deg,wind_speed_80m_mph,wind_direction_80m_deg,wind_speed_100m_mph,wind_direction_100m_deg,precipitation_in,snowfall_in,cloud_cover_pct,radiation_solar_total_wpm2
79918,US,2020-04-08 12:00:00 UTC,2020-04-11 08:00:00 UTC,102,8,2020-04-11 02:00:00 UTC,-60,58.65,45.83,17.92,58.65,55.68,58.65,20.21,2.46,873.28,1008.8,15.11,256.52,20.22,255.16,21.13,255.62,0.0,0.0,0,0.0
79908,US,2020-04-08 12:00:00 UTC,2020-04-11 08:00:00 UTC,102,8,2020-04-11 02:00:00 UTC,-60,58.65,45.83,17.92,58.65,55.68,58.65,20.21,2.46,873.28,1008.8,15.11,256.52,20.22,255.16,21.13,255.62,0.0,0.0,0,0.0
70443,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 07:00:00 UTC,-60,65.23,64.96,64.82,65.23,65.23,65.23,98.57,13.03,1007.22,1011.15,3.08,120.3,5.2,98.4,5.32,101.99,0.02,0.0,93,1.0
80816,US,2020-04-08 12:00:00 UTC,2020-04-14 14:00:00 UTC,105,14,2020-04-14 08:00:00 UTC,-60,22.47,18.5,6.51,15.18,15.18,22.47,52.91,1.78,726.61,1019.59,4.76,233.35,6.89,239.4,7.23,240.54,0.0,0.0,11,133.3
80046,US,2020-04-08 12:00:00 UTC,2020-04-14 14:00:00 UTC,105,14,2020-04-14 08:00:00 UTC,-60,34.77,28.46,11.86,28.77,28.77,34.77,39.21,1.99,822.43,1019.22,7.04,219.81,9.7,232.98,10.01,233.78,0.0,0.0,1,133.3
80015,US,2020-04-08 12:00:00 UTC,2020-04-14 14:00:00 UTC,105,14,2020-04-14 08:00:00 UTC,-60,34.77,28.46,11.86,28.77,28.77,34.77,39.21,1.99,822.43,1019.22,7.04,219.81,9.7,232.98,10.01,233.78,0.0,0.0,1,133.3
73546,US,2020-04-08 12:00:00 UTC,2020-04-14 14:00:00 UTC,105,14,2020-04-14 09:00:00 UTC,-60,38.55,37.46,36.08,34.92,34.92,38.55,90.81,4.56,985.51,1026.31,4.84,327.28,5.83,328.69,5.96,328.71,0.0,0.0,100,33.3
68815,US,2020-04-08 12:00:00 UTC,2020-04-15 03:00:00 UTC,106,3,2020-04-14 22:00:00 UTC,-60,32.85,28.03,15.76,25.91,25.91,32.85,48.97,2.06,939.43,1021.53,7.89,19.33,15.03,19.6,16.3,19.05,0.0,0.0,97,20.0
66539,US,2020-04-08 12:00:00 UTC,2020-04-17 08:00:00 UTC,108,8,2020-04-17 03:00:00 UTC,-60,32.84,32.72,32.54,24.24,24.24,32.84,98.81,3.98,977.76,1016.03,11.08,0.91,18.77,7.73,19.74,8.44,0.0,0.0,100,0.3
50529,US,2020-04-08 12:00:00 UTC,2020-04-17 08:00:00 UTC,108,8,2020-04-17 03:00:00 UTC,-60,30.2,28.22,24.44,23.02,23.02,30.2,78.87,2.86,978.08,1020.67,7.53,82.44,12.35,80.31,13.25,80.43,0.0,0.01,97,1.0
89049,US,2020-04-08 12:00:00 UTC,2020-04-17 08:00:00 UTC,108,8,2020-04-17 01:00:00 UTC,-60,42.02,34.71,21.64,37.77,37.77,42.02,44.1,3.04,822.74,1014.08,6.66,326.22,10.05,331.15,10.58,332.56,0.0,0.0,15,23.7
86038,US,2020-04-08 12:00:00 UTC,2020-04-10 18:00:00 UTC,101,18,2020-04-10 11:00:00 UTC,0,44.01,35.29,19.19,38.64,38.64,44.01,36.67,2.9,777.18,1013.02,9.86,200.85,11.17,196.38,11.29,196.27,0.0,0.0,100,316.0
57767,US,2020-04-08 12:00:00 UTC,2020-04-10 18:00:00 UTC,101,18,2020-04-10 12:00:00 UTC,-60,56.97,45.86,29.4,56.97,55.31,56.97,34.72,3.81,909.98,1003.99,7.78,8.0,8.54,6.19,8.62,6.05,0.0,0.0,12,448.0
93120,US,2020-04-08 12:00:00 UTC,2020-04-11 17:00:00 UTC,102,17,2020-04-11 10:00:00 UTC,-60,59.96,50.84,41.0,59.96,60.19,59.96,49.45,5.52,995.68,1017.99,4.34,160.65,3.59,150.23,3.71,150.17,0.0,0.0,0,225.0
93101,US,2020-04-08 12:00:00 UTC,2020-04-11 17:00:00 UTC,102,17,2020-04-11 10:00:00 UTC,-60,59.96,50.84,41.0,59.96,60.19,59.96,49.45,5.52,995.68,1017.99,4.34,160.65,3.59,150.23,3.71,150.17,0.0,0.0,0,225.0
93109,US,2020-04-08 12:00:00 UTC,2020-04-11 17:00:00 UTC,102,17,2020-04-11 10:00:00 UTC,-60,59.96,50.84,41.0,59.96,60.19,59.96,49.45,5.52,995.68,1017.99,4.34,160.65,3.59,150.23,3.71,150.17,0.0,0.0,0,225.0
93121,US,2020-04-08 12:00:00 UTC,2020-04-11 17:00:00 UTC,102,17,2020-04-11 10:00:00 UTC,-60,59.96,50.84,41.0,59.96,60.19,59.96,49.45,5.52,995.68,1017.99,4.34,160.65,3.59,150.23,3.71,150.17,0.0,0.0,0,225.0
93103,US,2020-04-08 12:00:00 UTC,2020-04-11 17:00:00 UTC,102,17,2020-04-11 10:00:00 UTC,-60,59.96,50.84,41.0,59.96,60.19,59.96,49.45,5.52,995.68,1017.99,4.34,160.65,3.59,150.23,3.71,150.17,0.0,0.0,0,225.0
93102,US,2020-04-08 12:00:00 UTC,2020-04-11 17:00:00 UTC,102,17,2020-04-11 10:00:00 UTC,-60,59.96,50.84,41.0,59.96,60.19,59.96,49.45,5.52,995.68,1017.99,4.34,160.65,3.59,150.23,3.71,150.17,0.0,0.0,0,225.0
93190,US,2020-04-08 12:00:00 UTC,2020-04-11 17:00:00 UTC,102,17,2020-04-11 10:00:00 UTC,-60,59.96,50.84,41.0,59.96,60.19,59.96,49.45,5.52,995.68,1017.99,4.34,160.65,3.59,150.23,3.71,150.17,0.0,0.0,0,225.0
88008,US,2020-04-08 12:00:00 UTC,2020-04-11 17:00:00 UTC,102,17,2020-04-11 11:00:00 UTC,-60,55.46,44.87,30.34,50.35,50.35,55.46,38.1,4.14,870.88,1009.41,22.68,253.25,26.63,252.47,26.92,252.46,0.0,0.0,19,306.0
63965,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 07:00:00 UTC,-60,52.05,51.71,51.46,49.23,49.23,52.05,97.84,8.31,974.73,1000.55,8.02,128.48,14.53,133.36,15.44,134.06,0.01,0.0,100,0.0
20610,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 08:00:00 UTC,-60,49.53,45.87,41.96,47.13,47.13,49.53,75.06,5.57,1017.1,1021.46,5.9,167.16,13.13,164.97,14.06,165.35,0.0,0.0,94,8.0
59102,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 06:00:00 UTC,-60,13.71,12.4,8.05,3.51,3.51,13.71,77.75,1.52,902.28,1033.29,6.89,308.15,13.02,316.9,14.25,317.88,0.0,0.0,83,0.0
59112,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 06:00:00 UTC,-60,13.71,12.4,8.05,3.51,3.51,13.71,77.75,1.52,902.28,1033.29,6.89,308.15,13.02,316.9,14.25,317.88,0.0,0.0,83,0.0
59108,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 06:00:00 UTC,-60,13.71,12.4,8.05,3.51,3.51,13.71,77.75,1.52,902.28,1033.29,6.89,308.15,13.02,316.9,14.25,317.88,0.0,0.0,83,0.0
59116,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 06:00:00 UTC,-60,13.71,12.4,8.05,3.51,3.51,13.71,77.75,1.52,902.28,1033.29,6.89,308.15,13.02,316.9,14.25,317.88,0.0,0.0,83,0.0
59104,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 06:00:00 UTC,-60,13.71,12.4,8.05,3.51,3.51,13.71,77.75,1.52,902.28,1033.29,6.89,308.15,13.02,316.9,14.25,317.88,0.0,0.0,83,0.0
56006,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 07:00:00 UTC,-60,36.75,32.82,25.68,26.48,26.48,36.75,63.9,3.03,973.38,1009.11,18.88,16.71,26.47,19.99,27.47,20.29,0.0,0.0,100,0.0
83650,US,2020-04-08 12:00:00 UTC,2020-04-12 12:00:00 UTC,103,12,2020-04-12 06:00:00 UTC,-60,36.75,30.55,14.66,30.57,30.57,36.75,39.97,2.04,905.62,1023.46,8.06,289.11,11.61,295.78,12.32,297.59,0.0,0.0,0,0.0
20772,US,2020-04-08 12:00:00 UTC,2020-04-08 21:00:00 UTC,99,21,2020-04-08 17:00:00 UTC,-60,75.12,61.99,52.24,76.92,75.12,76.92,44.81,8.51,995.84,1000.82,14.25,323.34,21.07,320.32,21.69,320.08,0.0,0.0,0,700.0
73734,US,2020-04-08 12:00:00 UTC,2020-04-08 21:00:00 UTC,99,21,2020-04-08 16:00:00 UTC,-60,81.96,67.86,59.87,82.6,81.96,82.6,47.17,11.62,967.37,1005.47,7.41,331.33,9.77,335.79,9.87,335.79,0.0,0.0,0,880.0
73737,US,2020-04-08 12:00:00 UTC,2020-04-08 21:00:00 UTC,99,21,2020-04-08 16:00:00 UTC,-60,81.06,65.86,56.33,81.06,81.06,81.06,42.77,10.34,957.82,1006.12,10.15,9.13,12.05,7.63,12.19,7.49,0.0,0.0,0,880.0
67672,US,2020-04-08 12:00:00 UTC,2020-04-08 21:00:00 UTC,99,21,2020-04-08 16:00:00 UTC,-60,69.72,55.95,43.0,69.72,69.72,69.72,38.01,6.44,928.86,1012.29,17.99,19.71,21.75,19.02,22.05,19.0,0.0,0.0,0,880.0
04078,US,2020-04-08 12:00:00 UTC,2020-04-10 13:00:00 UTC,101,13,2020-04-10 09:00:00 UTC,-60,41.36,35.99,26.53,32.51,32.51,41.36,55.28,3.14,974.07,978.54,18.82,255.05,29.82,257.79,30.89,258.0,0.0,0.0,100,310.0
04966,US,2020-04-08 12:00:00 UTC,2020-04-10 13:00:00 UTC,101,13,2020-04-10 09:00:00 UTC,-60,32.0,31.93,31.84,25.35,25.35,32.0,99.37,4.09,925.8,976.41,7.18,284.01,12.41,281.66,13.13,281.88,0.02,0.0,100,230.0
48885,US,2020-04-08 12:00:00 UTC,2020-04-10 13:00:00 UTC,101,13,2020-04-10 09:00:00 UTC,-60,32.9,28.86,19.64,21.05,21.05,32.9,57.76,2.34,976.75,1010.39,20.3,316.65,27.53,317.93,28.31,318.03,0.0,0.0,91,180.0
73435,US,2020-04-08 12:00:00 UTC,2020-04-10 13:00:00 UTC,101,13,2020-04-10 08:00:00 UTC,-60,46.76,41.74,35.18,41.06,41.06,46.76,63.88,4.42,983.47,1020.76,12.84,62.17,19.01,65.54,19.86,66.15,0.0,0.0,69,40.0
82942,US,2020-04-08 12:00:00 UTC,2020-04-12 09:00:00 UTC,103,9,2020-04-12 03:00:00 UTC,-60,15.72,14.63,11.94,-2.82,-2.82,15.72,84.7,2.08,784.59,1018.57,24.04,42.52,29.71,42.66,30.4,42.76,0.01,0.1,100,0.0
65737,US,2020-04-08 12:00:00 UTC,2020-04-17 22:00:00 UTC,108,22,2020-04-17 17:00:00 UTC,-60,48.22,46.57,45.07,44.5,44.5,48.22,88.86,6.57,969.81,1010.38,7.84,6.77,13.05,10.07,13.73,10.46,0.0,0.0,100,127.6
93607,US,2020-04-08 12:00:00 UTC,2020-04-17 22:00:00 UTC,108,22,2020-04-17 15:00:00 UTC,-60,77.37,60.04,41.3,77.37,77.37,77.37,27.56,5.62,1005.03,1012.89,1.57,120.15,1.54,123.61,1.54,125.5,0.0,0.0,6,899.6
34684,US,2020-04-08 12:00:00 UTC,2020-04-17 22:00:00 UTC,108,22,2020-04-17 18:00:00 UTC,-60,82.36,73.74,69.98,86.54,82.36,86.54,66.35,15.71,1012.29,1012.94,15.22,200.21,19.82,199.81,20.21,199.58,0.0,0.0,10,728.3
04109,US,2020-04-08 12:00:00 UTC,2020-04-17 22:00:00 UTC,108,22,2020-04-17 18:00:00 UTC,-60,44.77,37.97,24.07,38.92,38.92,44.77,44.33,2.73,1016.72,1019.62,11.76,178.77,16.47,182.2,17.05,182.64,0.0,0.0,82,514.0
13335,US,2020-04-08 12:00:00 UTC,2020-04-16 10:00:00 UTC,107,10,2020-04-16 06:00:00 UTC,-60,26.79,24.31,18.4,20.18,20.18,26.79,70.92,2.25,964.7,1021.45,6.08,230.3,11.48,241.06,12.54,243.83,0.0,0.0,28,10.3
85313,US,2020-04-08 12:00:00 UTC,2020-04-10 17:00:00 UTC,101,17,2020-04-10 10:00:00 UTC,0,62.19,50.32,34.9,62.19,62.19,62.19,35.97,4.47,970.09,1014.15,2.08,176.84,3.19,183.52,3.23,183.06,0.0,0.0,100,181.0
85304,US,2020-04-08 12:00:00 UTC,2020-04-10 17:00:00 UTC,101,17,2020-04-10 10:00:00 UTC,0,62.19,50.32,34.9,62.19,62.19,62.19,35.97,4.47,970.09,1014.15,2.08,176.84,3.19,183.52,3.23,183.06,0.0,0.0,100,181.0
85306,US,2020-04-08 12:00:00 UTC,2020-04-10 17:00:00 UTC,101,17,2020-04-10 10:00:00 UTC,0,62.19,50.32,34.9,62.19,62.19,62.19,35.97,4.47,970.09,1014.15,2.08,176.84,3.19,183.52,3.23,183.06,0.0,0.0,100,181.0
55024,US,2020-04-08 12:00:00 UTC,2020-04-10 17:00:00 UTC,101,17,2020-04-10 12:00:00 UTC,-60,42.03,35.02,17.71,36.67,36.67,42.03,37.13,2.15,981.87,1017.14,8.76,298.08,10.69,297.23,10.85,297.19,0.0,0.0,50,421.0
43343,US,2020-04-08 12:00:00 UTC,2020-04-08 16:00:00 UTC,99,16,2020-04-08 12:00:00 UTC,-60,62.37,57.96,55.05,62.37,62.37,62.37,76.94,9.58,969.56,1006.83,3.64,349.97,3.56,343.09,3.59,342.49,0.0,0.0,51,400.0
35573,US,2020-04-08 12:00:00 UTC,2020-04-13 12:00:00 UTC,104,12,2020-04-13 07:00:00 UTC,-60,51.23,49.54,48.11,48.09,48.09,51.23,89.03,7.21,992.23,1013.43,8.39,345.05,16.7,347.34,17.72,347.66,0.0,0.0,3,3.0
65603,US,2020-04-08 12:00:00 UTC,2020-04-13 12:00:00 UTC,104,12,2020-04-13 07:00:00 UTC,-60,28.37,26.07,21.04,19.78,19.78,28.37,73.66,2.46,985.05,1023.04,8.96,303.85,16.48,312.68,17.96,314.45,0.0,0.0,15,0.0
76693,US,2020-04-08 12:00:00 UTC,2020-04-13 12:00:00 UTC,104,12,2020-04-13 07:00:00 UTC,-60,41.69,37.29,30.33,33.71,33.71,41.69,63.77,3.56,1003.4,1020.2,15.89,10.64,25.44,12.46,26.59,12.77,0.0,0.0,0,0.0
58535,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 08:00:00 UTC,-60,35.86,30.68,18.96,26.34,26.34,35.86,49.86,2.35,944.9,1019.61,15.45,307.35,24.67,308.98,26.11,309.29,0.0,0.0,92,30.0
25515,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,65.74,63.33,62.04,65.74,65.74,65.74,87.86,12.18,979.19,1006.31,9.34,268.94,20.0,269.87,20.82,270.32,0.05,0.0,0,210.0
25260,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,64.66,63.22,62.46,64.66,64.66,64.66,92.59,12.35,979.16,1005.85,7.83,264.0,14.98,267.36,15.88,267.84,0.0,0.0,13,210.0
06817,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,46.12,44.71,43.33,42.76,42.76,46.12,89.94,6.09,978.7,1000.26,6.47,20.72,9.74,22.81,10.22,23.13,0.0,0.0,100,90.0
06813,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,46.12,44.71,43.33,42.76,42.76,46.12,89.94,6.09,978.7,1000.26,6.47,20.72,9.74,22.81,10.22,23.13,0.0,0.0,100,90.0
06814,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,46.12,44.71,43.33,42.76,42.76,46.12,89.94,6.09,978.7,1000.26,6.47,20.72,9.74,22.81,10.22,23.13,0.0,0.0,100,90.0
06810,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,46.12,44.71,43.33,42.76,42.76,46.12,89.94,6.09,978.7,1000.26,6.47,20.72,9.74,22.81,10.22,23.13,0.0,0.0,100,90.0
25419,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,60.88,57.06,54.45,60.88,60.88,60.88,79.37,9.23,983.38,1001.97,5.83,290.08,11.68,287.26,12.66,287.79,0.0,0.0,100,200.0
34268,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,74.38,69.14,66.62,77.78,74.38,77.78,76.78,13.88,1013.5,1015.4,4.52,255.26,5.75,258.11,5.93,258.23,0.0,0.0,0,240.0
14091,US,2020-04-08 12:00:00 UTC,2020-04-08 13:00:00 UTC,99,13,2020-04-08 09:00:00 UTC,-60,43.96,43.08,42.2,40.75,40.75,43.96,93.47,5.92,963.27,1003.55,5.51,257.94,7.94,262.08,8.35,262.64,0.0,0.0,98,90.0
78063,US,2020-04-08 12:00:00 UTC,2020-04-09 05:00:00 UTC,100,5,2020-04-09 00:00:00 UTC,-60,72.5,63.01,57.19,76.45,72.5,76.45,58.61,10.5,963.48,1011.08,3.72,204.11,7.97,207.23,8.83,207.17,0.0,0.0,87,10.0
79936,US,2020-04-08 12:00:00 UTC,2020-04-11 12:00:00 UTC,102,12,2020-04-11 06:00:00 UTC,-60,54.67,43.7,26.01,51.53,51.53,54.67,32.83,3.45,875.17,1008.81,10.99,281.17,16.04,279.42,16.87,279.54,0.0,0.0,0,0.0
63675,US,2020-04-08 12:00:00 UTC,2020-04-16 16:00:00 UTC,107,16,2020-04-16 11:00:00 UTC,-60,50.2,46.22,42.17,47.14,47.14,50.2,74.32,5.77,991.55,1021.11,7.63,96.81,11.08,98.56,11.42,98.69,0.0,0.0,100,227.7
85209,US,2020-04-08 12:00:00 UTC,2020-04-16 16:00:00 UTC,107,16,2020-04-16 09:00:00 UTC,0,67.25,53.51,37.31,67.25,67.25,67.39,33.66,5.01,955.29,1007.1,10.38,162.89,10.14,168.17,10.31,168.54,0.0,0.0,0,216.7
85208,US,2020-04-08 12:00:00 UTC,2020-04-16 16:00:00 UTC,107,16,2020-04-16 09:00:00 UTC,0,67.25,53.51,37.31,67.25,67.25,67.39,33.66,5.01,955.29,1007.1,10.38,162.89,10.14,168.17,10.31,168.54,0.0,0.0,0,216.7
30151,US,2020-04-08 12:00:00 UTC,2020-04-16 16:00:00 UTC,107,16,2020-04-16 12:00:00 UTC,-60,58.36,48.67,36.76,57.23,57.23,58.36,44.99,4.77,976.21,1022.83,6.72,114.69,9.14,116.34,9.41,116.28,0.0,0.0,2,546.3
39552,US,2020-04-08 12:00:00 UTC,2020-04-16 16:00:00 UTC,107,16,2020-04-16 11:00:00 UTC,-60,66.6,58.88,53.23,68.18,66.6,68.18,62.12,8.6,1017.91,1018.6,9.1,107.11,13.65,106.32,14.03,106.41,0.0,0.0,97,423.3
10921,US,2020-04-08 12:00:00 UTC,2020-04-16 17:00:00 UTC,107,17,2020-04-16 13:00:00 UTC,-60,44.51,38.88,29.01,38.99,38.99,44.51,55.5,3.46,996.92,1021.01,10.58,250.03,13.95,248.97,14.37,248.92,0.0,0.0,80,516.7
96046,US,2020-04-08 12:00:00 UTC,2020-04-16 17:00:00 UTC,107,17,2020-04-16 10:00:00 UTC,-60,52.23,43.73,31.45,51.58,51.9,52.23,50.32,4.2,900.42,1013.83,3.33,79.23,4.94,74.35,5.17,74.45,0.0,0.0,55,209.3
35643,US,2020-04-08 12:00:00 UTC,2020-04-16 17:00:00 UTC,107,17,2020-04-16 12:00:00 UTC,-60,60.95,52.56,44.58,60.26,60.26,60.95,54.98,6.33,997.66,1020.71,8.75,132.81,11.57,131.19,11.82,131.29,0.0,0.0,0,586.7
61439,US,2020-04-08 12:00:00 UTC,2020-04-16 17:00:00 UTC,107,17,2020-04-16 12:00:00 UTC,-60,41.39,35.17,21.73,37.55,37.55,41.39,45.32,2.52,995.59,1025.05,6.04,113.83,7.13,113.09,7.24,113.1,0.0,0.0,100,344.0
79378,US,2020-04-08 12:00:00 UTC,2020-04-16 18:00:00 UTC,107,18,2020-04-16 13:00:00 UTC,-60,73.82,56.69,16.62,73.82,73.82,73.82,11.29,2.31,892.06,1004.44,18.73,256.03,21.96,256.51,22.22,256.53,0.0,0.0,0,521.0
38848,US,2020-04-08 12:00:00 UTC,2020-04-16 18:00:00 UTC,107,18,2020-04-16 13:00:00 UTC,-60,67.62,54.77,40.48,67.62,67.62,67.62,37.06,5.37,1007.91,1019.06,7.8,131.95,10.99,131.86,11.27,131.93,0.0,0.0,18,658.0
84308,US,2020-04-08 12:00:00 UTC,2020-04-16 18:00:00 UTC,107,18,2020-04-16 12:00:00 UTC,-60,41.74,34.38,20.16,38.55,38.55,41.74,41.7,2.78,844.01,1011.52,4.93,342.45,3.92,346.09,3.94,346.13,0.0,0.0,94,342.0
45255,US,2020-04-08 12:00:00 UTC,2020-04-08 23:00:00 UTC,99,23,2020-04-08 19:00:00 UTC,-60,70.98,63.74,59.55,76.1,70.98,76.1,67.17,11.24,976.88,1002.68,6.27,200.16,11.22,208.35,11.91,209.79,0.0,0.0,0,589.0
61013,US,2020-04-08 12:00:00 UTC,2020-04-08 23:00:00 UTC,99,23,2020-04-08 18:00:00 UTC,-60,49.02,46.35,43.77,42.15,42.15,49.02,82.01,6.22,976.08,1006.96,20.73,342.45,28.33,341.9,29.36,341.98,0.0,0.0,99,193.0
71839,US,2020-04-08 12:00:00 UTC,2020-04-15 05:00:00 UTC,106,5,2020-04-15 00:00:00 UTC,-60,42.36,39.98,37.05,39.35,39.35,42.36,81.85,4.61,1013.83,1023.52,4.86,79.31,9.28,82.92,10.23,84.15,0.0,0.0,67,0.7
47522,US,2020-04-08 12:00:00 UTC,2020-04-15 00:00:00 UTC,106,0,2020-04-14 20:00:00 UTC,-60,42.17,37.96,31.65,39.71,39.71,42.17,66.03,3.77,998.71,1020.63,4.1,262.1,8.7,264.76,9.47,265.4,0.0,0.0,65,549.4
47804,US,2020-04-08 12:00:00 UTC,2020-04-15 00:00:00 UTC,106,0,2020-04-14 20:00:00 UTC,-60,43.25,38.19,30.17,39.92,39.92,43.25,59.68,3.55,999.75,1020.42,5.5,272.76,10.51,272.95,11.28,273.1,0.0,0.0,72,551.4
47805,US,2020-04-08 12:00:00 UTC,2020-04-15 00:00:00 UTC,106,0,2020-04-14 20:00:00 UTC,-60,43.25,38.19,30.17,39.92,39.92,43.25,59.68,3.55,999.75,1020.42,5.5,272.76,10.51,272.95,11.28,273.1,0.0,0.0,72,551.4
54749,US,2020-04-08 12:00:00 UTC,2020-04-15 00:00:00 UTC,106,0,2020-04-14 19:00:00 UTC,-60,31.01,26.02,8.3,22.42,22.42,31.01,37.9,1.42,977.56,1018.98,10.09,290.21,18.63,292.72,19.66,293.05,0.0,0.0,34,609.4
61614,US,2020-04-08 12:00:00 UTC,2020-04-15 00:00:00 UTC,106,0,2020-04-14 19:00:00 UTC,-60,39.65,35.76,29.47,34.93,34.93,39.65,66.66,3.46,995.86,1020.43,6.59,287.9,12.16,288.93,12.75,288.84,0.0,0.03,100,496.4
61603,US,2020-04-08 12:00:00 UTC,2020-04-15 00:00:00 UTC,106,0,2020-04-14 19:00:00 UTC,-60,39.65,35.76,29.47,34.93,34.93,39.65,66.66,3.46,995.86,1020.43,6.59,287.9,12.16,288.93,12.75,288.84,0.0,0.03,100,496.4
61643,US,2020-04-08 12:00:00 UTC,2020-04-15 00:00:00 UTC,106,0,2020-04-14 19:00:00 UTC,-60,39.65,35.76,29.47,34.93,34.93,39.65,66.66,3.46,995.86,1020.43,6.59,287.9,12.16,288.93,12.75,288.84,0.0,0.03,100,496.4
32169,US,2020-04-08 12:00:00 UTC,2020-04-08 15:00:00 UTC,99,15,2020-04-08 11:00:00 UTC,-60,76.88,69.14,65.25,79.53,76.88,79.53,67.34,13.27,1014.27,1014.91,4.12,278.67,7.94,276.24,8.54,276.11,0.0,0.0,0,470.0
85147,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 02:00:00 UTC,0,63.23,52.28,40.76,63.23,63.23,63.23,43.65,5.67,962.32,1010.94,4.53,189.49,6.72,196.11,7.02,198.26,0.0,0.0,0,0.0
85247,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 02:00:00 UTC,0,63.23,52.28,40.76,63.23,63.23,63.23,43.65,5.67,962.32,1010.94,4.53,189.49,6.72,196.11,7.02,198.26,0.0,0.0,0,0.0
98538,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 02:00:00 UTC,-60,37.85,36.02,33.43,39.05,39.05,37.85,83.9,4.04,999.92,1025.82,1.22,255.17,1.55,282.8,1.7,292.59,0.0,0.0,16,0.0
85054,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 02:00:00 UTC,0,66.29,52.77,36.63,66.29,66.29,66.29,33.37,4.92,946.67,1010.9,3.99,282.31,4.44,276.7,4.84,276.13,0.0,0.0,0,0.0
92007,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 02:00:00 UTC,-60,56.21,53.67,51.73,56.21,56.74,56.21,84.88,8.12,1009.29,1015.18,2.92,238.69,3.64,241.0,3.73,240.98,0.0,0.0,86,0.0
92091,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 02:00:00 UTC,-60,56.21,53.67,51.73,56.21,56.74,56.21,84.88,8.12,1009.29,1015.18,2.92,238.69,3.64,241.0,3.73,240.98,0.0,0.0,86,0.0
92023,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 02:00:00 UTC,-60,56.21,53.67,51.73,56.21,56.74,56.21,84.88,8.12,1009.29,1015.18,2.92,238.69,3.64,241.0,3.73,240.98,0.0,0.0,86,0.0
32565,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 04:00:00 UTC,-60,61.61,59.12,57.56,61.61,61.61,61.61,86.53,10.13,1002.03,1008.66,3.58,332.61,6.17,330.61,6.58,331.01,0.0,0.0,0,0.0
75101,US,2020-04-08 12:00:00 UTC,2020-04-13 09:00:00 UTC,104,9,2020-04-13 04:00:00 UTC,-60,44.15,39.43,32.6,36.11,36.11,44.15,63.6,3.93,996.62,1018.02,19.07,15.61,28.98,14.99,30.23,15.03,0.0,0.0,0,0.0
